CaseMasterID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
15604,2026-06-18 06:42:00,2026-06-18 08:13:39,2026-06-22 09:57:00,16.023852,74.516224,Cyber Crime reported in Belagavi area
15605,2026-03-27 11:02:00,2026-03-27 15:27:36,2026-03-29 10:38:00,13.318703,74.781296,Burglary reported in Udupi area
15606,2024-02-03 10:14:00,2024-02-03 11:18:00,2024-02-07 00:28:00,12.473138,76.941864,Arms Act reported in Hassan area
15607,2024-10-31 00:46:00,2024-10-31 05:48:53,2024-11-12 05:54:00,13.409368,74.786683,Burglary reported in Udupi area
15608,2025-10-07 05:27:00,2025-10-07 08:20:33,2025-10-22 00:04:00,11.978519,77.284065,Chain Snatching reported in Chamarajanagar area
15609,2026-07-05 14:28:00,2026-07-05 19:14:01,2026-07-13 05:21:00,12.604065,76.900117,Theft reported in Mysuru area
15610,2026-03-05 10:36:00,2026-03-05 12:18:06,2026-03-17 13:07:00,11.830836,77.089638,Sexual Harassment reported in Chamarajanagar area
15611,2026-04-14 23:46:00,2026-04-14 23:53:10,2026-04-23 12:58:00,13.327833,77.718144,PoCSO Act reported in Bengaluru Rural area
15612,2025-11-18 06:04:00,2025-11-18 07:14:49,2025-11-30 00:19:00,12.547618,76.876241,Fraud reported in Yadgir area
15613,2025-09-30 04:33:00,2025-09-30 06:23:43,2025-10-01 12:09:00,13.150559,78.081482,Domestic Violence reported in Tumakuru area
15614,2024-01-11 22:21:00,2024-01-11 23:32:07,2024-01-23 15:22:00,13.013362,77.513075,Chain Snatching reported in Bengaluru Urban area
15615,2025-12-06 05:07:00,2025-12-06 05:25:00,2025-12-06 05:07:00,17.958146,77.425614,Drug Possession reported in Bidar area
15616,2025-04-20 12:05:00,2025-04-20 12:13:27,2025-04-29 13:39:00,13.920249,75.624891,NDPS Act reported in Gadag area
15617,2024-07-04 10:40:00,2024-07-04 12:10:46,2024-07-08 11:26:00,14.097521,74.992938,Arson reported in Shivamogga area
15618,2024-03-28 00:15:00,2024-03-28 02:00:52,2024-04-01 23:25:00,18.009124,77.488876,Drug Possession reported in Bidar area
15619,2025-10-23 05:37:00,2025-10-23 06:19:30,2025-10-26 07:17:00,12.458282,76.919627,Murder reported in Mysuru area
15620,2025-12-27 17:06:00,2025-12-27 17:13:47,2026-01-04 21:42:00,14.503729,75.888129,Cheating reported in Vijayapur area
15621,2025-07-28 08:59:00,2025-07-28 14:38:19,2025-07-31 07:27:00,15.133489,76.911652,Hurt reported in Dharwad area
15622,2026-06-27 21:27:00,2026-06-28 03:22:37,2026-07-11 17:58:00,15.712463,74.627177,Chain Snatching reported in Bagalkot area
15623,2025-01-13 09:57:00,2025-01-13 15:23:19,2025-01-28 03:27:00,13.359772,75.785437,Arms Act reported in Chikkamagaluru area
15624,2026-01-12 09:02:00,2026-01-12 09:58:15,2026-01-22 06:00:00,14.160203,75.700391,Drug Possession reported in Uttara Kannada area
15625,2025-12-14 21:32:00,2025-12-15 01:11:29,2025-12-26 15:25:00,13.184215,77.660372,Fraud reported in Bengaluru Rural area
15626,2026-01-27 18:16:00,2026-01-27 23:21:18,2026-02-02 22:45:00,13.049046,77.620462,Chain Snatching reported in Bengaluru Urban area
15627,2026-02-21 01:09:00,2026-02-21 01:57:16,2026-03-01 19:39:00,14.647569,75.827146,PoCSO Act reported in Vijayapur area
15628,2025-06-20 01:18:00,2025-06-20 04:24:39,2025-06-30 02:18:00,12.417667,76.679575,Arms Act reported in Haveri area
15629,2026-04-01 11:18:00,2026-04-01 15:17:39,2026-04-14 13:22:00,12.971911,77.593542,Attempt to Murder reported in Bengaluru Urban area
15630,2025-10-22 22:33:00,2025-10-23 02:28:58,2025-10-30 07:51:00,12.490577,75.664562,NDPS Act reported in Mandya area
15631,2025-11-19 18:58:00,2025-11-19 21:03:05,2025-11-25 23:15:00,14.345303,76.448716,Human Trafficking reported in Chitradurga area
15632,2025-06-30 19:45:00,2025-06-30 22:44:32,2025-07-02 02:02:00,12.45186,76.932142,Hurt reported in Yadgir area
15633,2024-01-13 01:09:00,2024-01-13 04:02:01,2024-01-27 16:24:00,13.347743,75.818697,Burglary reported in Chikkamagaluru area
15634,2026-04-07 14:16:00,2026-04-07 18:59:03,2026-04-09 23:16:00,13.90616,75.545694,Sexual Harassment reported in Raichur area
15635,2025-06-11 08:02:00,2025-06-11 13:28:26,2025-06-15 23:46:00,17.930546,77.654863,Drug Possession reported in Bidar area
15636,2026-03-08 03:36:00,2026-03-08 03:58:18,2026-03-16 14:22:00,12.414735,76.778111,Forgery reported in Mysuru area
15637,2025-06-25 14:17:00,2025-06-25 19:55:57,2025-07-03 01:15:00,14.238023,75.130497,Kidnapping reported in Shivamogga area
15638,2024-04-30 07:47:00,2024-04-30 10:19:29,2024-05-14 20:18:00,15.8272,74.54707,Theft reported in Belagavi area
15639,2024-02-18 22:13:00,2024-02-18 23:44:48,2024-03-03 08:05:00,13.916301,75.743204,Dowry Death reported in Raichur area
15640,2025-09-14 14:59:00,2025-09-14 17:05:35,2025-09-22 16:22:00,14.100476,75.515841,Hurt reported in Uttara Kannada area
15641,2024-07-02 21:28:00,2024-07-03 01:00:39,2024-07-11 10:11:00,12.55202,76.805973,Sexual Harassment reported in Ramanagara area
15642,2026-04-26 17:33:00,2026-04-26 23:18:06,2026-05-09 01:27:00,14.208802,76.426016,Robbery reported in Chitradurga area
15643,2025-11-23 05:30:00,2025-11-23 09:09:51,2025-12-06 06:55:00,14.137352,75.59794,Rape reported in Uttara Kannada area
15644,2025-03-25 00:00:00,2025-03-25 01:00:00,2025-04-02 21:39:00,11.748136,77.317044,Kidnapping reported in Chamarajanagar area
15645,2025-11-06 04:09:00,2025-11-06 09:35:22,2025-11-18 22:40:00,13.212088,77.568583,NDPS Act reported in Bengaluru Rural area
15646,2026-05-11 04:19:00,2026-05-11 05:32:57,2026-05-25 06:27:00,13.918101,75.440656,Domestic Violence reported in Raichur area
15647,2024-04-27 22:50:00,2024-04-28 04:34:36,2024-05-06 21:11:00,15.483318,75.031837,Domestic Violence reported in Davanagere area
15648,2026-06-16 11:02:00,2026-06-16 13:16:25,2026-06-23 12:14:00,14.195061,75.012408,Arson reported in Shivamogga area
15649,2024-07-10 18:04:00,2024-07-10 21:40:31,2024-07-20 22:22:00,13.898031,75.633917,Rape reported in Gadag area
15650,2025-05-19 04:21:00,2025-05-19 06:31:09,2025-05-27 05:30:00,15.661443,75.141127,Attempt to Murder reported in Davanagere area
15651,2024-04-12 11:23:00,2024-04-12 16:23:16,2024-04-15 07:25:00,12.982009,77.612861,Theft reported in Vijayanagara area
15652,2025-09-12 01:18:00,2025-09-12 02:42:04,2025-09-14 14:59:00,12.52818,76.861925,Kidnapping reported in Yadgir area
15653,2025-05-01 11:02:00,2025-05-01 13:33:15,2025-05-06 04:22:00,12.45771,75.721452,Sexual Harassment reported in Mandya area
15654,2025-06-28 08:00:00,2025-06-28 13:21:57,2025-07-11 18:18:00,13.2872,74.588247,Hurt reported in Udupi area
15655,2025-02-09 22:07:00,2025-02-09 22:16:03,2025-02-15 11:22:00,15.790065,74.552091,Kidnapping reported in Belagavi area
15656,2024-10-13 06:47:00,2024-10-13 07:52:34,2024-10-19 20:58:00,12.46779,76.781835,Kidnapping reported in Kalaburagi area
15657,2025-08-18 04:30:00,2025-08-18 07:09:08,2025-08-19 16:32:00,13.817192,75.587804,Chain Snatching reported in Gadag area
15658,2024-12-25 15:03:00,2024-12-25 20:03:13,2024-12-29 04:50:00,12.183019,76.697364,NDPS Act reported in Koppal area
15659,2024-05-14 20:11:00,2024-05-15 00:12:38,2024-05-19 09:46:00,15.99814,74.517346,Arms Act reported in Bagalkot area
15660,2025-01-09 05:47:00,2025-01-09 07:21:47,2025-01-10 07:17:00,12.517623,76.923777,Dowry Death reported in Mysuru area
15661,2025-05-15 02:04:00,2025-05-15 04:46:03,2025-05-16 15:54:00,15.985827,74.456218,Murder reported in Bagalkot area
15662,2026-06-13 00:44:00,2026-06-13 01:34:35,2026-06-17 07:11:00,13.848193,75.634474,Drug Possession reported in Raichur area
15663,2024-12-10 14:45:00,2024-12-10 17:39:23,2024-12-20 16:39:00,13.034676,77.54712,Drug Possession reported in Bengaluru Urban area
15664,2024-11-11 12:55:00,2024-11-11 13:30:52,2024-11-12 14:19:00,12.543809,76.801293,Hurt reported in Mysuru area
15665,2026-01-29 21:06:00,2026-01-29 23:35:10,2026-02-07 00:03:00,12.466542,76.8637,Rape reported in Mysuru area
15666,2026-02-23 11:35:00,2026-02-23 17:04:27,2026-02-28 18:17:00,12.196926,76.758455,Robbery reported in Koppal area
15667,2025-05-15 12:21:00,2025-05-15 14:54:15,2025-05-16 18:09:00,12.226655,76.774573,Attempt to Murder reported in Haveri area
15668,2025-04-03 21:10:00,2025-04-03 21:45:57,2025-04-13 07:15:00,11.873125,77.164025,Attempt to Murder reported in Chamarajanagar area
15669,2025-11-13 21:20:00,2025-11-14 00:14:19,2025-11-23 15:02:00,15.810414,74.417518,Cyber Crime reported in Belagavi area
15670,2025-04-19 19:17:00,2025-04-19 19:41:00,2025-04-28 08:54:00,15.250377,76.018419,Rioting reported in Ballari area
15671,2026-03-14 21:45:00,2026-03-15 03:10:59,2026-03-22 07:07:00,12.526737,76.876343,Domestic Violence reported in Kalaburagi area
15672,2024-06-30 19:56:00,2024-07-01 01:20:01,2024-07-13 11:18:00,13.915019,75.489915,Chain Snatching reported in Gadag area
15673,2025-08-07 20:20:00,2025-08-08 01:17:49,2025-08-12 19:37:00,12.408204,75.610491,Arms Act reported in Mandya area
15674,2026-01-13 06:22:00,2026-01-13 10:18:21,2026-01-17 05:18:00,12.549937,76.914111,Cheating reported in Mysuru area
15675,2024-08-27 14:28:00,2024-08-27 17:53:28,2024-09-09 14:02:00,12.635711,76.892858,Rape reported in Mysuru area
15676,2025-02-23 13:38:00,2025-02-23 16:14:13,2025-03-07 07:31:00,12.586687,76.966979,Fraud reported in Mysuru area
15677,2026-01-31 02:26:00,2026-01-31 06:15:22,2026-02-05 01:16:00,14.556885,75.896464,Cyber Crime reported in Vijayapur area
15678,2025-10-14 11:34:00,2025-10-14 15:12:56,2025-10-29 02:01:00,14.138351,76.532951,Robbery reported in Chitradurga area
15679,2024-05-01 07:05:00,2024-05-01 11:20:03,2024-05-13 06:45:00,13.443725,77.685162,Cyber Crime reported in Chikkaballapura area
15680,2025-04-25 11:40:00,2025-04-25 14:27:38,2025-04-28 20:29:00,12.490684,76.961548,Sexual Harassment reported in Ramanagara area
15681,2024-04-14 20:00:00,2024-04-15 01:15:41,2024-04-27 16:57:00,12.181778,76.655663,Arms Act reported in Haveri area
15682,2025-10-04 19:07:00,2025-10-04 19:56:16,2025-10-08 00:38:00,13.296443,75.818593,Cyber Crime reported in Chikkamagaluru area
15683,2026-03-15 16:27:00,2026-03-15 16:32:05,2026-03-24 22:41:00,13.857967,75.708434,Hurt reported in Raichur area
15684,2025-01-08 15:37:00,2025-01-08 17:42:53,2025-01-13 13:00:00,14.128092,75.673989,Fraud reported in Uttara Kannada area
15685,2025-01-24 21:59:00,2025-01-24 23:34:12,2025-01-28 17:35:00,15.876729,74.571245,Theft reported in Belagavi area
15686,2024-12-09 17:47:00,2024-12-09 18:28:20,2024-12-20 10:25:00,12.949415,77.723343,Hurt reported in Vijayanagara area
15687,2025-09-28 17:16:00,2025-09-28 18:33:21,2025-10-07 12:47:00,15.081598,75.839903,Human Trafficking reported in Ballari area
15688,2026-01-17 19:19:00,2026-01-17 19:45:44,2026-02-01 05:37:00,14.017838,75.478656,Robbery reported in Raichur area
15689,2024-08-29 14:17:00,2024-08-29 16:12:37,2024-08-30 13:51:00,13.961742,75.638621,Murder reported in Uttara Kannada area
15690,2024-08-09 11:48:00,2024-08-09 13:06:30,2024-08-14 04:02:00,12.603004,76.841845,Hurt reported in Kalaburagi area
15691,2024-06-02 00:13:00,2024-06-02 00:17:27,2024-06-09 02:10:00,12.566076,76.992328,Arson reported in Hassan area
15692,2026-06-10 15:49:00,2026-06-10 18:37:36,2026-06-17 11:22:00,14.171394,75.543126,Grievous Hurt reported in Uttara Kannada area
15693,2025-04-22 09:45:00,2025-04-22 13:58:27,2025-04-26 17:01:00,12.129323,76.668915,Fraud reported in Haveri area
15694,2026-05-24 14:17:00,2026-05-24 16:10:07,2026-06-04 23:56:00,15.847842,74.408822,Grievous Hurt reported in Bagalkot area
15695,2026-04-06 07:46:00,2026-04-06 12:10:55,2026-04-17 23:24:00,14.744143,75.37375,Murder reported in Dakshina Kannada area
15696,2024-03-28 21:16:00,2024-03-29 02:10:43,2024-03-31 01:27:00,13.39479,74.901916,Robbery reported in Udupi area
15697,2026-03-15 21:50:00,2026-03-16 01:19:20,2026-03-16 04:05:00,15.517917,75.145773,Domestic Violence reported in Davanagere area
15698,2024-08-03 09:22:00,2024-08-03 13:55:40,2024-08-13 03:47:00,12.560036,76.935869,Theft reported in Mysuru area
15699,2024-11-17 07:07:00,2024-11-17 07:59:12,2024-11-20 22:01:00,13.058691,78.025302,Dowry Death reported in Tumakuru area
15700,2025-07-01 00:14:00,2025-07-01 00:36:23,2025-07-13 03:27:00,14.914261,75.865796,Domestic Violence reported in Ballari area
15701,2026-02-22 21:09:00,2026-02-22 23:54:12,2026-02-25 19:49:00,13.290357,77.610507,Theft reported in Bengaluru Rural area
15702,2024-08-17 22:21:00,2024-08-18 00:27:23,2024-08-22 13:02:00,12.397086,75.707806,Murder reported in Mandya area
15703,2025-09-10 02:39:00,2025-09-10 08:08:50,2025-09-11 00:49:00,15.822735,74.553201,Fraud reported in Bagalkot area
15704,2025-09-23 03:50:00,2025-09-23 06:22:19,2025-09-25 23:50:00,11.866208,77.195507,Forgery reported in Chamarajanagar area
15705,2025-11-04 07:23:00,2025-11-04 09:33:46,2025-11-06 07:25:00,14.729407,75.452606,Vehicle Theft reported in Dakshina Kannada area
15706,2025-07-30 17:31:00,2025-07-30 20:43:09,2025-08-10 15:59:00,13.337452,77.808057,Burglary reported in Chikkaballapura area
15707,2024-06-01 20:00:00,2024-06-02 00:29:34,2024-06-07 13:28:00,14.711063,75.323028,Fraud reported in Dakshina Kannada area
15708,2026-05-14 04:08:00,2026-05-14 06:56:08,2026-05-28 18:19:00,16.03395,74.562889,Attempt to Murder reported in Belagavi area
15709,2025-02-26 07:30:00,2025-02-26 09:38:07,2025-02-28 17:06:00,13.338569,74.664997,Grievous Hurt reported in Udupi area
15710,2026-02-02 15:01:00,2026-02-02 19:01:47,2026-02-11 08:26:00,15.710564,74.463857,Rape reported in Bagalkot area
15711,2026-04-02 05:53:00,2026-04-02 10:26:20,2026-04-14 16:07:00,15.92695,74.634174,Grievous Hurt reported in Bagalkot area
15712,2024-12-28 03:19:00,2024-12-28 06:55:28,2025-01-01 17:57:00,13.940968,75.474519,Domestic Violence reported in Gadag area
15713,2025-11-24 05:06:00,2025-11-24 09:46:21,2025-12-02 00:24:00,12.57199,76.977223,Vehicle Theft reported in Hassan area
15714,2024-08-31 18:46:00,2024-08-31 22:33:30,2024-09-08 10:30:00,12.453399,76.998733,Human Trafficking reported in Ramanagara area
15715,2024-05-26 15:51:00,2024-05-26 18:53:46,2024-06-04 17:14:00,15.968567,74.676182,Vehicle Theft reported in Belagavi area
15716,2025-10-22 20:55:00,2025-10-22 23:36:22,2025-10-30 21:02:00,13.006972,77.566082,Rape reported in Bengaluru Urban area
15717,2024-07-22 11:29:00,2024-07-22 12:33:25,2024-07-27 10:22:00,14.216762,75.016177,Burglary reported in Shivamogga area
15718,2025-02-10 01:50:00,2025-02-10 05:43:49,2025-02-14 23:53:00,12.423045,76.859138,Robbery reported in Ramanagara area
15719,2024-09-10 06:04:00,2024-09-10 10:09:37,2024-09-13 05:06:00,14.261564,75.065675,Grievous Hurt reported in Shivamogga area
15720,2026-07-04 06:51:00,2026-07-04 09:26:54,2026-07-10 05:27:00,12.654619,76.963498,Burglary reported in Kalaburagi area
15721,2026-01-04 02:02:00,2026-01-04 07:25:09,2026-01-10 06:46:00,12.606672,76.877801,Burglary reported in Mysuru area
15722,2025-08-15 08:20:00,2025-08-15 10:37:04,2025-08-17 19:33:00,12.987398,77.657824,Rape reported in Bengaluru Urban area
15723,2024-04-06 10:14:00,2024-04-06 10:41:34,2024-04-18 00:28:00,12.144536,76.813483,Chain Snatching reported in Koppal area
15724,2025-05-28 12:28:00,2025-05-28 17:04:57,2025-06-07 04:05:00,12.850052,77.625327,Burglary reported in Vijayanagara area
15725,2024-07-25 17:03:00,2024-07-25 17:23:43,2024-07-25 18:52:00,13.869057,75.546132,Rioting reported in Raichur area
15726,2024-05-22 05:06:00,2024-05-22 08:05:55,2024-06-04 01:06:00,14.73215,75.485197,Rape reported in Dakshina Kannada area
15727,2026-02-06 01:57:00,2026-02-06 06:02:45,2026-02-07 10:43:00,12.49428,77.005924,Forgery reported in Yadgir area
15728,2024-03-09 14:19:00,2024-03-09 16:52:46,2024-03-13 23:49:00,12.456898,77.011481,Attempt to Murder reported in Ramanagara area
15729,2025-06-14 10:21:00,2025-06-14 13:06:12,2025-06-18 23:39:00,13.090722,77.497874,Burglary reported in Vijayanagara area
15730,2025-08-21 16:20:00,2025-08-21 19:50:38,2025-09-03 06:28:00,14.484035,76.024567,Fraud reported in Kolar area
15731,2024-04-30 16:10:00,2024-04-30 16:52:57,2024-05-13 12:45:00,13.441538,74.643873,Hurt reported in Kodagu area
15732,2025-07-26 08:48:00,2025-07-26 12:39:43,2025-07-28 16:37:00,13.414917,77.764285,Chain Snatching reported in Chikkaballapura area
15733,2025-01-21 07:09:00,2025-01-21 08:31:21,2025-02-01 00:07:00,15.239266,75.815175,Attempt to Murder reported in Ballari area
15734,2026-06-07 13:52:00,2026-06-07 14:42:22,2026-06-17 06:33:00,15.352579,75.098062,Dowry Death reported in Davanagere area
15735,2025-07-02 02:16:00,2025-07-02 06:58:38,2025-07-12 11:22:00,13.433479,77.605151,Rape reported in Chikkaballapura area
15736,2026-02-19 10:17:00,2026-02-19 13:48:20,2026-02-21 19:27:00,12.595978,76.986401,Hurt reported in Mysuru area
15737,2025-05-25 03:33:00,2025-05-25 06:07:33,2025-05-26 22:03:00,13.125232,78.023765,Theft reported in Tumakuru area
15738,2026-01-22 23:54:00,2026-01-23 00:06:45,2026-02-04 10:10:00,13.606301,74.802948,Murder reported in Kodagu area
15739,2024-11-30 17:09:00,2024-11-30 22:08:04,2024-12-11 01:12:00,12.610434,76.855015,Vehicle Theft reported in Ramanagara area
15740,2023-12-27 04:38:00,2023-12-27 05:02:37,2024-01-10 07:08:00,15.842796,74.631427,Rioting reported in Bagalkot area
15741,2024-09-23 04:25:00,2024-09-23 08:31:01,2024-09-26 18:16:00,13.309083,77.635453,Drug Possession reported in Bengaluru Rural area
15742,2024-09-28 17:38:00,2024-09-28 23:10:55,2024-10-10 13:46:00,14.735383,75.536023,Drug Possession reported in Dakshina Kannada area
15743,2023-12-31 16:20:00,2023-12-31 18:11:22,2024-01-10 23:59:00,12.343015,75.796321,Theft reported in Mandya area
15744,2024-10-29 18:50:00,2024-10-29 19:25:00,2024-10-30 20:45:00,11.923146,77.293914,Forgery reported in Chamarajanagar area
15745,2026-07-10 06:31:00,2026-07-10 08:48:46,2026-07-19 16:56:00,12.427948,75.751918,Theft reported in Mandya area
15746,2026-05-23 15:40:00,2026-05-23 17:14:53,2026-06-04 04:55:00,12.646746,76.894086,Theft reported in Mysuru area
15747,2024-02-05 08:24:00,2024-02-05 08:30:17,2024-02-06 22:27:00,12.070092,76.606087,Chain Snatching reported in Koppal area
15748,2026-03-08 03:32:00,2026-03-08 06:34:26,2026-03-22 07:22:00,12.101679,76.794953,Fraud reported in Koppal area
15749,2025-02-06 17:48:00,2025-02-06 19:40:01,2025-02-19 02:43:00,12.362964,76.847329,Fraud reported in Ramanagara area
15750,2024-05-11 10:57:00,2024-05-11 14:54:14,2024-05-23 15:42:00,12.499877,76.799733,Burglary reported in Yadgir area
15751,2024-05-22 20:14:00,2024-05-22 21:04:06,2024-06-06 03:44:00,11.803169,77.292653,Burglary reported in Chamarajanagar area
15752,2026-05-17 08:41:00,2026-05-17 12:42:56,2026-05-29 01:48:00,15.170638,75.896003,Rioting reported in Ballari area
15753,2025-09-06 15:21:00,2025-09-06 15:58:45,2025-09-21 11:45:00,15.77421,74.499072,Rape reported in Belagavi area
15754,2024-06-16 02:38:00,2024-06-16 06:49:41,2024-06-27 03:15:00,14.532535,75.804459,Arms Act reported in Kolar area
15755,2024-07-27 12:11:00,2024-07-27 17:05:45,2024-08-10 13:16:00,13.33684,75.819313,Rape reported in Chikkamagaluru area
15756,2024-07-26 11:38:00,2024-07-26 17:10:28,2024-07-29 00:05:00,15.121126,76.968396,Human Trafficking reported in Dharwad area
15757,2025-10-07 15:46:00,2025-10-07 18:03:01,2025-10-21 10:12:00,14.864441,75.406894,Arms Act reported in Dakshina Kannada area
15758,2024-09-28 23:46:00,2024-09-29 00:39:36,2024-10-05 02:13:00,12.707437,76.954384,Sexual Harassment reported in Mysuru area
15759,2024-06-18 20:53:00,2024-06-18 22:46:59,2024-06-21 04:25:00,15.761834,74.47069,Cyber Crime reported in Bagalkot area
15760,2024-05-09 13:55:00,2024-05-09 17:42:46,2024-05-20 05:27:00,12.498114,76.941796,Fraud reported in Kalaburagi area
15761,2025-09-02 05:44:00,2025-09-02 05:59:59,2025-09-05 03:54:00,12.505026,75.736361,Human Trafficking reported in Mandya area
15762,2024-05-24 13:43:00,2024-05-24 14:50:10,2024-06-06 02:31:00,13.276554,75.776828,Attempt to Murder reported in Chikkamagaluru area
15763,2024-07-05 12:59:00,2024-07-05 16:07:01,2024-07-15 12:22:00,15.781633,74.461573,Domestic Violence reported in Belagavi area
15764,2024-03-24 05:58:00,2024-03-24 08:55:22,2024-03-26 12:39:00,15.5402,74.911671,PoCSO Act reported in Davanagere area
15765,2026-05-09 04:11:00,2026-05-09 09:28:55,2026-05-14 14:05:00,12.46182,76.953978,Dowry Death reported in Hassan area
15766,2024-06-30 22:14:00,2024-07-01 02:35:26,2024-07-12 03:16:00,12.935065,77.524717,Fraud reported in Bengaluru Urban area
15767,2025-02-15 09:54:00,2025-02-15 15:01:56,2025-02-24 12:08:00,13.018117,77.628893,Murder reported in Bengaluru Urban area
15768,2025-09-09 13:48:00,2025-09-09 14:36:12,2025-09-15 15:06:00,14.559974,75.933919,Sexual Harassment reported in Vijayapur area
15769,2025-03-12 12:12:00,2025-03-12 14:54:29,2025-03-16 13:53:00,12.503962,76.924858,NDPS Act reported in Ramanagara area
15770,2025-12-11 01:30:00,2025-12-11 06:32:41,2025-12-14 15:34:00,14.172036,76.38802,PoCSO Act reported in Chitradurga area
15771,2026-06-26 21:05:00,2026-06-27 01:27:50,2026-07-01 01:41:00,14.130581,75.703312,Rioting reported in Uttara Kannada area
15772,2025-04-01 01:24:00,2025-04-01 04:25:14,2025-04-10 12:29:00,12.354413,75.816501,Robbery reported in Mandya area
15773,2024-09-22 10:13:00,2024-09-22 15:40:29,2024-10-03 09:16:00,15.313325,74.998484,Sexual Harassment reported in Davanagere area
15774,2026-01-02 02:19:00,2026-01-02 05:39:45,2026-01-14 07:28:00,14.280015,76.305564,Arms Act reported in Chitradurga area
15775,2024-04-11 06:34:00,2024-04-11 07:36:03,2024-04-25 07:51:00,12.559368,76.998855,Chain Snatching reported in Hassan area
15776,2026-05-29 18:51:00,2026-05-29 20:14:36,2026-06-01 06:14:00,15.189881,76.882293,Cyber Crime reported in Dharwad area
15777,2025-11-07 23:34:00,2025-11-07 23:51:53,2025-11-08 05:24:00,12.121304,76.770954,Human Trafficking reported in Koppal area
15778,2026-01-17 15:55:00,2026-01-17 16:28:53,2026-01-29 12:34:00,15.469689,75.032263,Rape reported in Davanagere area
15779,2025-08-26 19:09:00,2025-08-26 20:48:16,2025-08-27 18:47:00,15.758853,74.440497,Kidnapping reported in Belagavi area
15780,2026-04-03 20:46:00,2026-04-04 01:55:19,2026-04-18 16:03:00,13.919782,75.471021,Theft reported in Raichur area
15781,2025-10-19 14:59:00,2025-10-19 18:37:49,2025-10-21 05:32:00,13.874957,75.340104,Sexual Harassment reported in Raichur area
15782,2024-09-15 13:04:00,2024-09-15 13:07:57,2024-09-17 05:49:00,17.899235,77.519841,Grievous Hurt reported in Bidar area
15783,2024-10-17 16:47:00,2024-10-17 17:12:10,2024-10-17 22:50:00,15.158071,76.070585,Cyber Crime reported in Ballari area
15784,2025-07-07 06:40:00,2025-07-07 08:12:50,2025-07-14 14:06:00,13.964536,75.555622,Robbery reported in Raichur area
15785,2026-03-09 16:19:00,2026-03-09 20:47:25,2026-03-23 03:21:00,13.807853,75.631591,Rioting reported in Gadag area
15786,2025-09-28 18:13:00,2025-09-28 23:10:04,2025-10-04 16:49:00,13.917255,75.632213,Attempt to Murder reported in Gadag area
15787,2024-05-06 20:49:00,2024-05-06 21:49:53,2024-05-11 23:58:00,12.894873,77.701732,Cyber Crime reported in Vijayanagara area
15788,2024-08-05 06:13:00,2024-08-05 09:05:39,2024-08-07 21:26:00,13.16022,78.19106,Rioting reported in Tumakuru area
15789,2025-07-08 01:32:00,2025-07-08 01:48:58,2025-07-20 18:16:00,12.285124,76.799794,Kidnapping reported in Ramanagara area
15790,2024-01-17 20:55:00,2024-01-18 02:39:20,2024-01-31 19:58:00,15.45493,74.936622,NDPS Act reported in Davanagere area
15791,2024-02-25 13:58:00,2024-02-25 14:36:21,2024-02-28 06:59:00,14.273243,76.342661,Kidnapping reported in Chitradurga area
15792,2025-06-25 21:56:00,2025-06-25 23:51:29,2025-07-05 21:57:00,12.961076,77.484999,Sexual Harassment reported in Bengaluru Urban area
15793,2024-10-01 14:34:00,2024-10-01 16:41:09,2024-10-09 23:15:00,13.248335,74.633858,Cyber Crime reported in Kodagu area
15794,2024-05-04 21:29:00,2024-05-05 03:24:36,2024-05-16 21:57:00,13.360981,74.730739,Cheating reported in Udupi area
15795,2024-05-18 11:06:00,2024-05-18 16:59:00,2024-05-25 11:33:00,14.006094,75.647968,Vehicle Theft reported in Uttara Kannada area
15796,2024-06-13 18:53:00,2024-06-13 21:05:20,2024-06-16 04:45:00,15.831748,74.586627,Chain Snatching reported in Bagalkot area
15797,2025-10-28 13:38:00,2025-10-28 18:36:09,2025-10-30 18:03:00,12.875986,77.534432,Arms Act reported in Bengaluru Urban area
15798,2024-08-13 18:24:00,2024-08-14 00:04:55,2024-08-21 12:51:00,14.322596,75.955141,Forgery reported in Kolar area
15799,2025-07-05 16:49:00,2025-07-05 17:48:20,2025-07-07 06:00:00,17.818125,77.533429,Chain Snatching reported in Bidar area
15800,2025-11-06 12:47:00,2025-11-06 13:53:33,2025-11-17 07:44:00,14.24893,75.106136,Robbery reported in Shivamogga area
15801,2024-08-16 08:20:00,2024-08-16 14:14:08,2024-08-19 09:53:00,15.864839,74.426771,Dowry Death reported in Belagavi area
15802,2026-04-20 22:41:00,2026-04-21 00:50:01,2026-04-26 07:27:00,12.53007,75.742933,Dowry Death reported in Mandya area
15803,2025-10-09 16:47:00,2025-10-09 20:56:48,2025-10-21 22:59:00,15.921172,74.56972,Arms Act reported in Bagalkot area
15804,2026-02-11 09:11:00,2026-02-11 14:28:12,2026-02-12 15:52:00,13.135658,78.21012,Grievous Hurt reported in Tumakuru area
15805,2026-03-21 06:48:00,2026-03-21 07:15:28,2026-04-03 07:52:00,15.13278,75.742894,Fraud reported in Ballari area
15806,2025-03-09 00:12:00,2025-03-09 05:08:55,2025-03-16 01:48:00,14.366154,75.902783,Cheating reported in Kolar area
15807,2024-06-24 05:41:00,2024-06-24 08:38:33,2024-07-01 06:14:00,15.062247,77.007103,PoCSO Act reported in Dharwad area
