CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
14407,IPC_SYN,SYN-01,1,1
14408,IPC_SYN,SYN-01,1,1
14409,IPC_SYN,SYN-01,1,1
14410,SPECIAL_LAW_SYN,SYN-03,1,1
14411,IPC_SYN,SYN-01,1,1
14412,IPC_SYN,SYN-01,1,1
14413,IPC_SYN,SYN-01,1,1
14414,IPC_SYN,SYN-01,1,1
14415,SPECIAL_LAW_SYN,SYN-03,1,1
14416,IPC_SYN,SYN-01,1,1
14417,IPC_SYN,SYN-01,1,1
14418,SPECIAL_LAW_SYN,SYN-03,1,1
14419,IPC_SYN,SYN-01,1,1
14420,SPECIAL_LAW_SYN,SYN-03,1,1
14421,IT_ACT_SYN,SYN-02,1,1
14422,IPC_SYN,SYN-01,1,1
14423,IPC_SYN,SYN-01,1,1
14424,SPECIAL_LAW_SYN,SYN-03,1,1
14425,SPECIAL_LAW_SYN,SYN-03,1,1
14426,SPECIAL_LAW_SYN,SYN-03,1,1
14427,IPC_SYN,SYN-01,1,1
14428,IPC_SYN,SYN-01,1,1
14429,IPC_SYN,SYN-01,1,1
14430,IPC_SYN,SYN-01,1,1
14431,SPECIAL_LAW_SYN,SYN-03,1,1
14432,IPC_SYN,SYN-01,1,1
14433,SPECIAL_LAW_SYN,SYN-03,1,1
14434,SPECIAL_LAW_SYN,SYN-03,1,1
14435,IPC_SYN,SYN-01,1,1
14436,IPC_SYN,SYN-01,1,1
14437,IPC_SYN,SYN-01,1,1
14438,IPC_SYN,SYN-01,1,1
14439,IT_ACT_SYN,SYN-02,1,1
14440,IPC_SYN,SYN-01,1,1
14441,IT_ACT_SYN,SYN-02,1,1
14442,SPECIAL_LAW_SYN,SYN-03,1,1
14443,SPECIAL_LAW_SYN,SYN-03,1,1
14444,SPECIAL_LAW_SYN,SYN-03,1,1
14445,IPC_SYN,SYN-01,1,1
14446,IT_ACT_SYN,SYN-02,1,1
14447,IPC_SYN,SYN-01,1,1
14448,SPECIAL_LAW_SYN,SYN-03,1,1
14449,IPC_SYN,SYN-01,1,1
14450,IPC_SYN,SYN-01,1,1
14451,IPC_SYN,SYN-01,1,1
14452,IPC_SYN,SYN-01,1,1
14453,IPC_SYN,SYN-01,1,1
14454,SPECIAL_LAW_SYN,SYN-03,1,1
14455,SPECIAL_LAW_SYN,SYN-03,1,1
14456,IPC_SYN,SYN-01,1,1
14457,IPC_SYN,SYN-01,1,1
14458,IPC_SYN,SYN-01,1,1
14459,IPC_SYN,SYN-01,1,1
14460,SPECIAL_LAW_SYN,SYN-03,1,1
14461,SPECIAL_LAW_SYN,SYN-03,1,1
14462,SPECIAL_LAW_SYN,SYN-03,1,1
14463,SPECIAL_LAW_SYN,SYN-03,1,1
14464,IPC_SYN,SYN-01,1,1
14465,IPC_SYN,SYN-01,1,1
14466,IPC_SYN,SYN-01,1,1
14467,IPC_SYN,SYN-01,1,1
14468,IPC_SYN,SYN-01,1,1
14469,SPECIAL_LAW_SYN,SYN-03,1,1
14470,SPECIAL_LAW_SYN,SYN-03,1,1
14471,IPC_SYN,SYN-01,1,1
14472,IPC_SYN,SYN-01,1,1
14473,IPC_SYN,SYN-01,1,1
14474,IT_ACT_SYN,SYN-02,1,1
14475,IPC_SYN,SYN-01,1,1
14476,SPECIAL_LAW_SYN,SYN-03,1,1
14477,IPC_SYN,SYN-01,1,1
14478,IPC_SYN,SYN-01,1,1
14479,IPC_SYN,SYN-01,1,1
14480,SPECIAL_LAW_SYN,SYN-03,1,1
14481,IPC_SYN,SYN-01,1,1
14482,SPECIAL_LAW_SYN,SYN-03,1,1
14483,IPC_SYN,SYN-01,1,1
14484,IPC_SYN,SYN-01,1,1
14485,IPC_SYN,SYN-01,1,1
14486,SPECIAL_LAW_SYN,SYN-03,1,1
14487,IPC_SYN,SYN-01,1,1
14488,IT_ACT_SYN,SYN-02,1,1
14489,SPECIAL_LAW_SYN,SYN-03,1,1
14490,SPECIAL_LAW_SYN,SYN-03,1,1
14491,IPC_SYN,SYN-01,1,1
14492,IT_ACT_SYN,SYN-02,1,1
14493,IPC_SYN,SYN-01,1,1
14494,IT_ACT_SYN,SYN-02,1,1
14495,IPC_SYN,SYN-01,1,1
14496,IT_ACT_SYN,SYN-02,1,1
14497,IT_ACT_SYN,SYN-02,1,1
14498,IT_ACT_SYN,SYN-02,1,1
14499,IPC_SYN,SYN-01,1,1
14500,SPECIAL_LAW_SYN,SYN-03,1,1
14501,IPC_SYN,SYN-01,1,1
14502,SPECIAL_LAW_SYN,SYN-03,1,1
14503,IPC_SYN,SYN-01,1,1
14504,IPC_SYN,SYN-01,1,1
14505,IPC_SYN,SYN-01,1,1
14506,IPC_SYN,SYN-01,1,1
14507,IPC_SYN,SYN-01,1,1
14508,IPC_SYN,SYN-01,1,1
14509,IPC_SYN,SYN-01,1,1
14510,SPECIAL_LAW_SYN,SYN-03,1,1
14511,IT_ACT_SYN,SYN-02,1,1
14512,SPECIAL_LAW_SYN,SYN-03,1,1
14513,SPECIAL_LAW_SYN,SYN-03,1,1
14514,IPC_SYN,SYN-01,1,1
14515,IT_ACT_SYN,SYN-02,1,1
14516,SPECIAL_LAW_SYN,SYN-03,1,1
14517,IT_ACT_SYN,SYN-02,1,1
14518,IT_ACT_SYN,SYN-02,1,1
14519,SPECIAL_LAW_SYN,SYN-03,1,1
14520,IT_ACT_SYN,SYN-02,1,1
14521,IPC_SYN,SYN-01,1,1
14522,IPC_SYN,SYN-01,1,1
14523,SPECIAL_LAW_SYN,SYN-03,1,1
14524,IPC_SYN,SYN-01,1,1
14525,IT_ACT_SYN,SYN-02,1,1
14526,IPC_SYN,SYN-01,1,1
14527,IPC_SYN,SYN-01,1,1
14528,SPECIAL_LAW_SYN,SYN-03,1,1
14529,IPC_SYN,SYN-01,1,1
14530,SPECIAL_LAW_SYN,SYN-03,1,1
14531,IPC_SYN,SYN-01,1,1
14532,SPECIAL_LAW_SYN,SYN-03,1,1
14533,IPC_SYN,SYN-01,1,1
14534,SPECIAL_LAW_SYN,SYN-03,1,1
14535,IPC_SYN,SYN-01,1,1
14536,IPC_SYN,SYN-01,1,1
14537,IPC_SYN,SYN-01,1,1
14538,SPECIAL_LAW_SYN,SYN-03,1,1
14539,SPECIAL_LAW_SYN,SYN-03,1,1
14540,IPC_SYN,SYN-01,1,1
14541,SPECIAL_LAW_SYN,SYN-03,1,1
14542,IT_ACT_SYN,SYN-02,1,1
14543,IPC_SYN,SYN-01,1,1
14544,SPECIAL_LAW_SYN,SYN-03,1,1
14545,SPECIAL_LAW_SYN,SYN-03,1,1
14546,SPECIAL_LAW_SYN,SYN-03,1,1
14547,SPECIAL_LAW_SYN,SYN-03,1,1
14548,IPC_SYN,SYN-01,1,1
14549,IPC_SYN,SYN-01,1,1
14550,IPC_SYN,SYN-01,1,1
14551,IPC_SYN,SYN-01,1,1
14552,IPC_SYN,SYN-01,1,1
14553,IPC_SYN,SYN-01,1,1
14554,IT_ACT_SYN,SYN-02,1,1
14555,IPC_SYN,SYN-01,1,1
14556,IPC_SYN,SYN-01,1,1
14557,IT_ACT_SYN,SYN-02,1,1
14558,SPECIAL_LAW_SYN,SYN-03,1,1
14559,IPC_SYN,SYN-01,1,1
14560,SPECIAL_LAW_SYN,SYN-03,1,1
14561,SPECIAL_LAW_SYN,SYN-03,1,1
14562,IPC_SYN,SYN-01,1,1
14563,SPECIAL_LAW_SYN,SYN-03,1,1
14564,IPC_SYN,SYN-01,1,1
14565,IPC_SYN,SYN-01,1,1
14566,IPC_SYN,SYN-01,1,1
14567,IPC_SYN,SYN-01,1,1
14568,IPC_SYN,SYN-01,1,1
14569,IT_ACT_SYN,SYN-02,1,1
14570,IPC_SYN,SYN-01,1,1
14571,SPECIAL_LAW_SYN,SYN-03,1,1
14572,SPECIAL_LAW_SYN,SYN-03,1,1
14573,SPECIAL_LAW_SYN,SYN-03,1,1
14574,IPC_SYN,SYN-01,1,1
14575,SPECIAL_LAW_SYN,SYN-03,1,1
14576,IPC_SYN,SYN-01,1,1
14577,SPECIAL_LAW_SYN,SYN-03,1,1
14578,IPC_SYN,SYN-01,1,1
14579,SPECIAL_LAW_SYN,SYN-03,1,1
14580,SPECIAL_LAW_SYN,SYN-03,1,1
14581,IPC_SYN,SYN-01,1,1
14582,IPC_SYN,SYN-01,1,1
14583,IPC_SYN,SYN-01,1,1
14584,IPC_SYN,SYN-01,1,1
14585,IPC_SYN,SYN-01,1,1
14586,IPC_SYN,SYN-01,1,1
14587,IPC_SYN,SYN-01,1,1
14588,IPC_SYN,SYN-01,1,1
14589,SPECIAL_LAW_SYN,SYN-03,1,1
14590,IT_ACT_SYN,SYN-02,1,1
14591,IPC_SYN,SYN-01,1,1
14592,SPECIAL_LAW_SYN,SYN-03,1,1
14593,IPC_SYN,SYN-01,1,1
14594,IPC_SYN,SYN-01,1,1
14595,IPC_SYN,SYN-01,1,1
14596,IPC_SYN,SYN-01,1,1
14597,IPC_SYN,SYN-01,1,1
14598,SPECIAL_LAW_SYN,SYN-03,1,1
14599,IPC_SYN,SYN-01,1,1
14600,IPC_SYN,SYN-01,1,1
14601,SPECIAL_LAW_SYN,SYN-03,1,1
14602,SPECIAL_LAW_SYN,SYN-03,1,1
14603,SPECIAL_LAW_SYN,SYN-03,1,1
14604,IPC_SYN,SYN-01,1,1
14605,SPECIAL_LAW_SYN,SYN-03,1,1
14606,IPC_SYN,SYN-01,1,1
14607,SPECIAL_LAW_SYN,SYN-03,1,1
14608,IPC_SYN,SYN-01,1,1
14609,SPECIAL_LAW_SYN,SYN-03,1,1
14610,SPECIAL_LAW_SYN,SYN-03,1,1
14611,IPC_SYN,SYN-01,1,1
14612,IT_ACT_SYN,SYN-02,1,1
14613,IPC_SYN,SYN-01,1,1
14614,IPC_SYN,SYN-01,1,1
14615,IPC_SYN,SYN-01,1,1
14616,IT_ACT_SYN,SYN-02,1,1
14617,IPC_SYN,SYN-01,1,1
14618,IPC_SYN,SYN-01,1,1
14619,IPC_SYN,SYN-01,1,1
14620,IPC_SYN,SYN-01,1,1
14621,IPC_SYN,SYN-01,1,1
14622,IT_ACT_SYN,SYN-02,1,1
14623,IPC_SYN,SYN-01,1,1
14624,IPC_SYN,SYN-01,1,1
14625,SPECIAL_LAW_SYN,SYN-03,1,1
14626,IPC_SYN,SYN-01,1,1
14627,IT_ACT_SYN,SYN-02,1,1
14628,IPC_SYN,SYN-01,1,1
14629,IPC_SYN,SYN-01,1,1
14630,IPC_SYN,SYN-01,1,1
14631,SPECIAL_LAW_SYN,SYN-03,1,1
14632,IPC_SYN,SYN-01,1,1
14633,SPECIAL_LAW_SYN,SYN-03,1,1
14634,IPC_SYN,SYN-01,1,1
14635,IPC_SYN,SYN-01,1,1
14636,SPECIAL_LAW_SYN,SYN-03,1,1
14637,SPECIAL_LAW_SYN,SYN-03,1,1
14638,IT_ACT_SYN,SYN-02,1,1
14639,SPECIAL_LAW_SYN,SYN-03,1,1
14640,SPECIAL_LAW_SYN,SYN-03,1,1
14641,IPC_SYN,SYN-01,1,1
14642,SPECIAL_LAW_SYN,SYN-03,1,1
14643,IPC_SYN,SYN-01,1,1
14644,IPC_SYN,SYN-01,1,1
14645,IPC_SYN,SYN-01,1,1
14646,IPC_SYN,SYN-01,1,1
14647,IPC_SYN,SYN-01,1,1
14648,IT_ACT_SYN,SYN-02,1,1
14649,IPC_SYN,SYN-01,1,1
14650,SPECIAL_LAW_SYN,SYN-03,1,1
14651,IPC_SYN,SYN-01,1,1
14652,SPECIAL_LAW_SYN,SYN-03,1,1
14653,IPC_SYN,SYN-01,1,1
14654,IPC_SYN,SYN-01,1,1
14655,IPC_SYN,SYN-01,1,1
14656,SPECIAL_LAW_SYN,SYN-03,1,1
14657,SPECIAL_LAW_SYN,SYN-03,1,1
14658,SPECIAL_LAW_SYN,SYN-03,1,1
14659,SPECIAL_LAW_SYN,SYN-03,1,1
14660,IPC_SYN,SYN-01,1,1
14661,IPC_SYN,SYN-01,1,1
14662,IPC_SYN,SYN-01,1,1
14663,IPC_SYN,SYN-01,1,1
14664,SPECIAL_LAW_SYN,SYN-03,1,1
14665,IPC_SYN,SYN-01,1,1
14666,SPECIAL_LAW_SYN,SYN-03,1,1
14667,IPC_SYN,SYN-01,1,1
14668,IPC_SYN,SYN-01,1,1
14669,SPECIAL_LAW_SYN,SYN-03,1,1
14670,IPC_SYN,SYN-01,1,1
14671,IPC_SYN,SYN-01,1,1
14672,IT_ACT_SYN,SYN-02,1,1
14673,IT_ACT_SYN,SYN-02,1,1
14674,IPC_SYN,SYN-01,1,1
14675,IPC_SYN,SYN-01,1,1
14676,IPC_SYN,SYN-01,1,1
14677,IPC_SYN,SYN-01,1,1
14678,IPC_SYN,SYN-01,1,1
14679,IPC_SYN,SYN-01,1,1
14680,SPECIAL_LAW_SYN,SYN-03,1,1
14681,IPC_SYN,SYN-01,1,1
14682,SPECIAL_LAW_SYN,SYN-03,1,1
14683,SPECIAL_LAW_SYN,SYN-03,1,1
14684,IPC_SYN,SYN-01,1,1
14685,IPC_SYN,SYN-01,1,1
14686,IPC_SYN,SYN-01,1,1
14687,SPECIAL_LAW_SYN,SYN-03,1,1
14688,IPC_SYN,SYN-01,1,1
14689,IPC_SYN,SYN-01,1,1
14690,IPC_SYN,SYN-01,1,1
14691,IPC_SYN,SYN-01,1,1
14692,IPC_SYN,SYN-01,1,1
14693,IT_ACT_SYN,SYN-02,1,1
14694,IPC_SYN,SYN-01,1,1
14695,IPC_SYN,SYN-01,1,1
14696,IPC_SYN,SYN-01,1,1
14697,SPECIAL_LAW_SYN,SYN-03,1,1
14698,IPC_SYN,SYN-01,1,1
14699,SPECIAL_LAW_SYN,SYN-03,1,1
14700,IPC_SYN,SYN-01,1,1
14701,SPECIAL_LAW_SYN,SYN-03,1,1
14702,IPC_SYN,SYN-01,1,1
14703,IPC_SYN,SYN-01,1,1
14704,IPC_SYN,SYN-01,1,1
14705,IPC_SYN,SYN-01,1,1
14706,SPECIAL_LAW_SYN,SYN-03,1,1
14707,SPECIAL_LAW_SYN,SYN-03,1,1
14708,IPC_SYN,SYN-01,1,1
14709,IPC_SYN,SYN-01,1,1
14710,IPC_SYN,SYN-01,1,1
14711,IT_ACT_SYN,SYN-02,1,1
14712,IT_ACT_SYN,SYN-02,1,1
14713,IPC_SYN,SYN-01,1,1
14714,IPC_SYN,SYN-01,1,1
14715,IT_ACT_SYN,SYN-02,1,1
14716,IPC_SYN,SYN-01,1,1
14717,SPECIAL_LAW_SYN,SYN-03,1,1
14718,IPC_SYN,SYN-01,1,1
14719,SPECIAL_LAW_SYN,SYN-03,1,1
14720,IPC_SYN,SYN-01,1,1
14721,SPECIAL_LAW_SYN,SYN-03,1,1
14722,SPECIAL_LAW_SYN,SYN-03,1,1
14723,IPC_SYN,SYN-01,1,1
14724,IPC_SYN,SYN-01,1,1
14725,SPECIAL_LAW_SYN,SYN-03,1,1
14726,IPC_SYN,SYN-01,1,1
14727,IPC_SYN,SYN-01,1,1
14728,SPECIAL_LAW_SYN,SYN-03,1,1
14729,IPC_SYN,SYN-01,1,1
14730,IPC_SYN,SYN-01,1,1
14731,SPECIAL_LAW_SYN,SYN-03,1,1
14732,SPECIAL_LAW_SYN,SYN-03,1,1
14733,IPC_SYN,SYN-01,1,1
14734,SPECIAL_LAW_SYN,SYN-03,1,1
14735,IPC_SYN,SYN-01,1,1
14736,IPC_SYN,SYN-01,1,1
14737,IPC_SYN,SYN-01,1,1
14738,IT_ACT_SYN,SYN-02,1,1
14739,SPECIAL_LAW_SYN,SYN-03,1,1
14740,IPC_SYN,SYN-01,1,1
14741,SPECIAL_LAW_SYN,SYN-03,1,1
14742,IPC_SYN,SYN-01,1,1
14743,SPECIAL_LAW_SYN,SYN-03,1,1
14744,IPC_SYN,SYN-01,1,1
14745,IPC_SYN,SYN-01,1,1
14746,SPECIAL_LAW_SYN,SYN-03,1,1
14747,SPECIAL_LAW_SYN,SYN-03,1,1
14748,SPECIAL_LAW_SYN,SYN-03,1,1
14749,IPC_SYN,SYN-01,1,1
14750,IPC_SYN,SYN-01,1,1
14751,IPC_SYN,SYN-01,1,1
14752,SPECIAL_LAW_SYN,SYN-03,1,1
14753,IT_ACT_SYN,SYN-02,1,1
14754,IPC_SYN,SYN-01,1,1
14755,IPC_SYN,SYN-01,1,1
14756,IPC_SYN,SYN-01,1,1
14757,IPC_SYN,SYN-01,1,1
14758,IPC_SYN,SYN-01,1,1
14759,IPC_SYN,SYN-01,1,1
14760,IPC_SYN,SYN-01,1,1
14761,SPECIAL_LAW_SYN,SYN-03,1,1
14762,IPC_SYN,SYN-01,1,1
14763,IPC_SYN,SYN-01,1,1
14764,IPC_SYN,SYN-01,1,1
14765,IPC_SYN,SYN-01,1,1
14766,IPC_SYN,SYN-01,1,1
14767,IPC_SYN,SYN-01,1,1
14768,SPECIAL_LAW_SYN,SYN-03,1,1
14769,IPC_SYN,SYN-01,1,1
14770,IPC_SYN,SYN-01,1,1
14771,IT_ACT_SYN,SYN-02,1,1
14772,IPC_SYN,SYN-01,1,1
14773,SPECIAL_LAW_SYN,SYN-03,1,1
14774,IPC_SYN,SYN-01,1,1
14775,IPC_SYN,SYN-01,1,1
14776,IPC_SYN,SYN-01,1,1
14777,IPC_SYN,SYN-01,1,1
14778,IPC_SYN,SYN-01,1,1
14779,IPC_SYN,SYN-01,1,1
14780,SPECIAL_LAW_SYN,SYN-03,1,1
14781,IPC_SYN,SYN-01,1,1
14782,IPC_SYN,SYN-01,1,1
14783,IPC_SYN,SYN-01,1,1
14784,IT_ACT_SYN,SYN-02,1,1
14785,SPECIAL_LAW_SYN,SYN-03,1,1
14786,IPC_SYN,SYN-01,1,1
14787,IPC_SYN,SYN-01,1,1
14788,IPC_SYN,SYN-01,1,1
14789,IPC_SYN,SYN-01,1,1
14790,IPC_SYN,SYN-01,1,1
14791,IPC_SYN,SYN-01,1,1
14792,SPECIAL_LAW_SYN,SYN-03,1,1
14793,IT_ACT_SYN,SYN-02,1,1
14794,IPC_SYN,SYN-01,1,1
14795,IPC_SYN,SYN-01,1,1
14796,SPECIAL_LAW_SYN,SYN-03,1,1
14797,IT_ACT_SYN,SYN-02,1,1
14798,SPECIAL_LAW_SYN,SYN-03,1,1
14799,IPC_SYN,SYN-01,1,1
14800,SPECIAL_LAW_SYN,SYN-03,1,1
14801,IPC_SYN,SYN-01,1,1
14802,IPC_SYN,SYN-01,1,1
14803,IPC_SYN,SYN-01,1,1
14804,IPC_SYN,SYN-01,1,1
14805,IPC_SYN,SYN-01,1,1
14806,IPC_SYN,SYN-01,1,1
14807,IPC_SYN,SYN-01,1,1
14808,IPC_SYN,SYN-01,1,1
14809,IT_ACT_SYN,SYN-02,1,1
14810,IPC_SYN,SYN-01,1,1
14811,IPC_SYN,SYN-01,1,1
14812,IT_ACT_SYN,SYN-02,1,1
14813,IPC_SYN,SYN-01,1,1
14814,IT_ACT_SYN,SYN-02,1,1
14815,IT_ACT_SYN,SYN-02,1,1
14816,SPECIAL_LAW_SYN,SYN-03,1,1
14817,IPC_SYN,SYN-01,1,1
14818,IPC_SYN,SYN-01,1,1
14819,SPECIAL_LAW_SYN,SYN-03,1,1
14820,IPC_SYN,SYN-01,1,1
14821,IPC_SYN,SYN-01,1,1
14822,IPC_SYN,SYN-01,1,1
14823,SPECIAL_LAW_SYN,SYN-03,1,1
14824,IT_ACT_SYN,SYN-02,1,1
14825,IPC_SYN,SYN-01,1,1
14826,IPC_SYN,SYN-01,1,1
14827,IPC_SYN,SYN-01,1,1
14828,IPC_SYN,SYN-01,1,1
14829,SPECIAL_LAW_SYN,SYN-03,1,1
14830,SPECIAL_LAW_SYN,SYN-03,1,1
14831,IPC_SYN,SYN-01,1,1
14832,IT_ACT_SYN,SYN-02,1,1
14833,SPECIAL_LAW_SYN,SYN-03,1,1
14834,IPC_SYN,SYN-01,1,1
14835,IPC_SYN,SYN-01,1,1
14836,SPECIAL_LAW_SYN,SYN-03,1,1
14837,IPC_SYN,SYN-01,1,1
14838,IPC_SYN,SYN-01,1,1
14839,IPC_SYN,SYN-01,1,1
14840,IT_ACT_SYN,SYN-02,1,1
14841,IPC_SYN,SYN-01,1,1
14842,IPC_SYN,SYN-01,1,1
14843,IPC_SYN,SYN-01,1,1
14844,IPC_SYN,SYN-01,1,1
14845,IPC_SYN,SYN-01,1,1
14846,IT_ACT_SYN,SYN-02,1,1
14847,SPECIAL_LAW_SYN,SYN-03,1,1
14848,SPECIAL_LAW_SYN,SYN-03,1,1
14849,IPC_SYN,SYN-01,1,1
14850,IPC_SYN,SYN-01,1,1
14851,IPC_SYN,SYN-01,1,1
14852,IPC_SYN,SYN-01,1,1
14853,IPC_SYN,SYN-01,1,1
14854,IPC_SYN,SYN-01,1,1
14855,IPC_SYN,SYN-01,1,1
14856,IPC_SYN,SYN-01,1,1
14857,IPC_SYN,SYN-01,1,1
14858,SPECIAL_LAW_SYN,SYN-03,1,1
14859,SPECIAL_LAW_SYN,SYN-03,1,1
14860,IT_ACT_SYN,SYN-02,1,1
14861,IPC_SYN,SYN-01,1,1
14862,SPECIAL_LAW_SYN,SYN-03,1,1
14863,IT_ACT_SYN,SYN-02,1,1
14864,SPECIAL_LAW_SYN,SYN-03,1,1
14865,IPC_SYN,SYN-01,1,1
14866,IPC_SYN,SYN-01,1,1
14867,IPC_SYN,SYN-01,1,1
14868,IT_ACT_SYN,SYN-02,1,1
14869,SPECIAL_LAW_SYN,SYN-03,1,1
14870,IPC_SYN,SYN-01,1,1
14871,IT_ACT_SYN,SYN-02,1,1
14872,IPC_SYN,SYN-01,1,1
14873,IPC_SYN,SYN-01,1,1
14874,IT_ACT_SYN,SYN-02,1,1
14875,IPC_SYN,SYN-01,1,1
14876,IT_ACT_SYN,SYN-02,1,1
14877,SPECIAL_LAW_SYN,SYN-03,1,1
14878,SPECIAL_LAW_SYN,SYN-03,1,1
14879,SPECIAL_LAW_SYN,SYN-03,1,1
14880,IPC_SYN,SYN-01,1,1
14881,IT_ACT_SYN,SYN-02,1,1
14882,SPECIAL_LAW_SYN,SYN-03,1,1
14883,IPC_SYN,SYN-01,1,1
14884,SPECIAL_LAW_SYN,SYN-03,1,1
14885,IT_ACT_SYN,SYN-02,1,1
14886,IPC_SYN,SYN-01,1,1
14887,SPECIAL_LAW_SYN,SYN-03,1,1
14888,SPECIAL_LAW_SYN,SYN-03,1,1
14889,SPECIAL_LAW_SYN,SYN-03,1,1
14890,IPC_SYN,SYN-01,1,1
14891,IPC_SYN,SYN-01,1,1
14892,IPC_SYN,SYN-01,1,1
14893,IPC_SYN,SYN-01,1,1
14894,IPC_SYN,SYN-01,1,1
14895,IPC_SYN,SYN-01,1,1
14896,SPECIAL_LAW_SYN,SYN-03,1,1
14897,SPECIAL_LAW_SYN,SYN-03,1,1
14898,IPC_SYN,SYN-01,1,1
14899,SPECIAL_LAW_SYN,SYN-03,1,1
14900,IPC_SYN,SYN-01,1,1
14901,SPECIAL_LAW_SYN,SYN-03,1,1
14902,IT_ACT_SYN,SYN-02,1,1
14903,IPC_SYN,SYN-01,1,1
14904,SPECIAL_LAW_SYN,SYN-03,1,1
14905,SPECIAL_LAW_SYN,SYN-03,1,1
14906,SPECIAL_LAW_SYN,SYN-03,1,1
14907,SPECIAL_LAW_SYN,SYN-03,1,1
14908,IPC_SYN,SYN-01,1,1
14909,IPC_SYN,SYN-01,1,1
14910,SPECIAL_LAW_SYN,SYN-03,1,1
14911,IPC_SYN,SYN-01,1,1
14912,IPC_SYN,SYN-01,1,1
14913,IPC_SYN,SYN-01,1,1
14914,IT_ACT_SYN,SYN-02,1,1
14915,IPC_SYN,SYN-01,1,1
14916,IT_ACT_SYN,SYN-02,1,1
14917,IPC_SYN,SYN-01,1,1
14918,SPECIAL_LAW_SYN,SYN-03,1,1
14919,IPC_SYN,SYN-01,1,1
14920,SPECIAL_LAW_SYN,SYN-03,1,1
14921,SPECIAL_LAW_SYN,SYN-03,1,1
14922,IPC_SYN,SYN-01,1,1
14923,SPECIAL_LAW_SYN,SYN-03,1,1
14924,IPC_SYN,SYN-01,1,1
14925,IPC_SYN,SYN-01,1,1
14926,IT_ACT_SYN,SYN-02,1,1
14927,IPC_SYN,SYN-01,1,1
14928,SPECIAL_LAW_SYN,SYN-03,1,1
14929,IPC_SYN,SYN-01,1,1
14930,IPC_SYN,SYN-01,1,1
14931,IPC_SYN,SYN-01,1,1
14932,SPECIAL_LAW_SYN,SYN-03,1,1
14933,SPECIAL_LAW_SYN,SYN-03,1,1
14934,IPC_SYN,SYN-01,1,1
14935,IPC_SYN,SYN-01,1,1
14936,SPECIAL_LAW_SYN,SYN-03,1,1
14937,IPC_SYN,SYN-01,1,1
14938,IPC_SYN,SYN-01,1,1
14939,IPC_SYN,SYN-01,1,1
14940,SPECIAL_LAW_SYN,SYN-03,1,1
14941,IPC_SYN,SYN-01,1,1
14942,SPECIAL_LAW_SYN,SYN-03,1,1
14943,IT_ACT_SYN,SYN-02,1,1
14944,IT_ACT_SYN,SYN-02,1,1
14945,IPC_SYN,SYN-01,1,1
14946,SPECIAL_LAW_SYN,SYN-03,1,1
14947,IPC_SYN,SYN-01,1,1
14948,IPC_SYN,SYN-01,1,1
14949,SPECIAL_LAW_SYN,SYN-03,1,1
14950,SPECIAL_LAW_SYN,SYN-03,1,1
14951,IT_ACT_SYN,SYN-02,1,1
14952,SPECIAL_LAW_SYN,SYN-03,1,1
14953,SPECIAL_LAW_SYN,SYN-03,1,1
14954,SPECIAL_LAW_SYN,SYN-03,1,1
14955,IPC_SYN,SYN-01,1,1
14956,IPC_SYN,SYN-01,1,1
14957,IPC_SYN,SYN-01,1,1
14958,SPECIAL_LAW_SYN,SYN-03,1,1
14959,IPC_SYN,SYN-01,1,1
14960,IPC_SYN,SYN-01,1,1
14961,SPECIAL_LAW_SYN,SYN-03,1,1
14962,IPC_SYN,SYN-01,1,1
14963,IPC_SYN,SYN-01,1,1
14964,IPC_SYN,SYN-01,1,1
14965,SPECIAL_LAW_SYN,SYN-03,1,1
14966,IPC_SYN,SYN-01,1,1
14967,SPECIAL_LAW_SYN,SYN-03,1,1
14968,IPC_SYN,SYN-01,1,1
14969,SPECIAL_LAW_SYN,SYN-03,1,1
14970,IPC_SYN,SYN-01,1,1
14971,IPC_SYN,SYN-01,1,1
14972,IPC_SYN,SYN-01,1,1
14973,IPC_SYN,SYN-01,1,1
14974,IPC_SYN,SYN-01,1,1
14975,IPC_SYN,SYN-01,1,1
14976,IPC_SYN,SYN-01,1,1
14977,IPC_SYN,SYN-01,1,1
14978,SPECIAL_LAW_SYN,SYN-03,1,1
14979,IPC_SYN,SYN-01,1,1
14980,IPC_SYN,SYN-01,1,1
14981,SPECIAL_LAW_SYN,SYN-03,1,1
14982,SPECIAL_LAW_SYN,SYN-03,1,1
14983,IT_ACT_SYN,SYN-02,1,1
14984,IPC_SYN,SYN-01,1,1
14985,SPECIAL_LAW_SYN,SYN-03,1,1
14986,IPC_SYN,SYN-01,1,1
14987,IPC_SYN,SYN-01,1,1
14988,SPECIAL_LAW_SYN,SYN-03,1,1
14989,SPECIAL_LAW_SYN,SYN-03,1,1
14990,IPC_SYN,SYN-01,1,1
14991,SPECIAL_LAW_SYN,SYN-03,1,1
14992,IT_ACT_SYN,SYN-02,1,1
14993,IT_ACT_SYN,SYN-02,1,1
14994,SPECIAL_LAW_SYN,SYN-03,1,1
14995,IT_ACT_SYN,SYN-02,1,1
14996,IPC_SYN,SYN-01,1,1
14997,SPECIAL_LAW_SYN,SYN-03,1,1
14998,IPC_SYN,SYN-01,1,1
14999,SPECIAL_LAW_SYN,SYN-03,1,1
15000,SPECIAL_LAW_SYN,SYN-03,1,1
